gdc_file_id	aliquot_id	case_id	disease_type	experimental_strategy	gender	investigation	platform	primary_site	reference_genome	sample_id	sample_type
d6c827e4-3894-4f37-90b0-b97584622e40	CCLE-SNU-182-RNA-08	CCLE-SNU-182	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	SNU-182	Cell Line
9a878f5c-0df4-4da4-8681-e613d77e6464	CCLE-RS-5-RNA-08	CCLE-RS-5	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	pleura	HG19_Broad_variant	RS-5	Cell Line
459d4439-f7e9-4b87-b906-ec08bfe278ad	CCLE-KMS-12-BM-RNA-08	CCLE-KMS-12-BM	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KMS-12-BM	Cell Line
98ca89b3-4114-47ef-a106-22a084989b74	CCLE-SW1417-RNA-08	CCLE-SW1417	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	SW1417	Cell Line
98cec699-f9ee-4eb5-beaf-efbe8c05f8d3	CCLE-HCC1143-RNA-08	CCLE-HCC1143	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC1143	Cell Line
dc45e1c0-e048-40b5-b48c-8caf3a7bc5ad	CCLE-RT4-RNA-08	CCLE-RT4	Bladder Urothelial Carcinoma	RNA-Seq	Male	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	RT4	Cell Line
02d99fb4-8876-41f2-807e-20d75a827b36	CCLE-OS-RC-2-RNA-08	CCLE-OS-RC-2	Kidney renal clear cell carcinoma	RNA-Seq	Not available	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	OS-RC-2	Cell Line
b001bb8a-d1dd-4ffc-9ac5-871d282a4bd1	CCLE-SK-MES-1-RNA-08	CCLE-SK-MES-1	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	SK-MES-1	Cell Line
8d0f6714-04ae-4530-a1c0-fdd665eedfb7	CCLE-KALS-1-RNA-08	CCLE-KALS-1	Brain Lower Grade Glioma	RNA-Seq	Female	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	KALS-1	Cell Line
45596f26-417b-437e-8274-23935774e8a3	CCLE-ST486-RNA-08	CCLE-ST486	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	ST486	Cell Line
0686ac59-d369-4c35-9035-86e999f13811	CCLE-L-363-RNA-08	CCLE-L-363	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	L-363	Cell Line
4de606db-9446-4d49-804b-9d5f72288f02	CCLE-Hs294T-RNA-08	CCLE-Hs294T	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	Hs294T	Cell Line
bf1e2523-00c5-42f6-8255-d6b704849841	CCLE-KMS-28BM-RNA-08	CCLE-KMS-28BM	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KMS-28BM	Cell Line
29e21863-5b06-4eec-a5d2-e38ebd3ddfb8	CCLE-SBC-5-RNA-08	CCLE-SBC-5	Lung squamous cell carcinoma	RNA-Seq	Not available	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	SBC-5	Cell Line
992319c0-04d2-4948-8248-533f55235d29	CCLE-MDA-MB-175-VII-RNA-08	CCLE-MDA-MB-175-VII	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	MDA-MB-175-VII	Cell Line
80ba0c0f-2e56-449a-a0e1-46046a79ab1d	CCLE-SNU-5-RNA-08	CCLE-SNU-5	Stomach adenocarcinoma	RNA-Seq	Female	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	SNU-5	Cell Line
907d5bbd-2d19-49be-b6f9-15c6c0d9d36e	CCLE-NCI-H520-RNA-08	CCLE-NCI-H520	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H520	Cell Line
ac9f6dd8-1284-4e51-895a-c9bb96756329	CCLE-NCI-H1048-RNA-08	CCLE-NCI-H1048	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1048	Cell Line
3e9a1cdd-95e3-4100-b7a3-2d999493a352	CCLE-C32-RNA-08	CCLE-C32	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	C32	Cell Line
b4b49a62-957f-4c58-a6df-8a7879c87124	CCLE-KM-H2-RNA-08	CCLE-KM-H2	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KM-H2	Cell Line
faae94f2-662b-4dff-854a-69ed9cde1c35	CCLE-SNU-387-RNA-08	CCLE-SNU-387	Liver hepatocellular carcinoma	RNA-Seq	Female	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	SNU-387	Cell Line
2faaf156-6a0e-4e39-9d34-aeea45ef5b63	CCLE-SK-UT-1-RNA-08	CCLE-SK-UT-1	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	SK-UT-1	Cell Line
4881ec65-580d-4f1a-972e-9f45a508216f	CCLE-NCI-H1568-RNA-08	CCLE-NCI-H1568	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1568	Cell Line
6f89773c-aed3-4b8b-b298-54fd009266f0	CCLE-RH-18-RNA-08	CCLE-RH-18	Sarcoma	RNA-Seq	Not available	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	RH-18	Cell Line
856f5df5-9b70-450f-83c5-9f4edccd8dff	CCLE-Caki-2-RNA-08	CCLE-Caki-2	Kidney renal clear cell carcinoma	RNA-Seq	Male	CCLE-KIRC	Illumina	kidney	HG19_Broad_variant	Caki-2	Cell Line
42dcbc5c-5485-4bcb-8f28-af316041bdaa	CCLE-MKN7-RNA-08	CCLE-MKN7	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	MKN7	Cell Line
9bc91c7e-105b-4bb5-9691-5db7a78cbc4b	CCLE-Hs863.T-RNA-08	CCLE-Hs863.T	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	bone	HG19_Broad_variant	Hs863.T	Cell Line
d2957df9-332f-4cab-b92e-7c67efdb2457	CCLE-NCI-H2170-RNA-08	CCLE-NCI-H2170	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2170	Cell Line
b7cb5f58-f823-4381-9000-8a34b2cfec2e	CCLE-CAL-120-RNA-08	CCLE-CAL-120	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	CAL-120	Cell Line
be9d3fa3-72a2-458e-b986-86a12dcade95	CCLE-KE-97-RNA-08	CCLE-KE-97	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KE-97	Cell Line
73caf4c1-b5b2-44fe-9e02-6eac99eebf9f	CCLE-5637-RNA-08	CCLE-5637	Bladder Urothelial Carcinoma	RNA-Seq	Male	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	5637	Cell Line
9db129e9-b602-43e5-9d89-417843a7882b	CCLE-UACC-812-RNA-08	CCLE-UACC-812	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	UACC-812	Cell Line
a94b6f57-7d3f-4009-8e5f-3012ace18485	CCLE-Hs695T-RNA-08	CCLE-Hs695T	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	Hs695T	Cell Line
5bb7de20-824e-4863-a070-71037c679847	CCLE-SW1088-RNA-08	CCLE-SW1088	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	SW1088	Cell Line
19228692-0202-4ba4-87d8-c02acccced3b	CCLE-SW900-RNA-08	CCLE-SW900	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	SW900	Cell Line
a4e050b7-06ef-453d-9386-3f03a648f3f8	CCLE-COR-L24-RNA-08	CCLE-COR-L24	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	COR-L24	Cell Line
7feeb7ae-54bd-4365-9586-f95ef57e6357	CCLE-TE617.T-RNA-08	CCLE-TE617.T	Sarcoma	RNA-Seq	Female	CCLE-SARC	Illumina	soft_tissue	HG19_Broad_variant	TE617.T	Cell Line
e8ef1b09-9851-4b55-b13c-25dc5fd8b3d9	CCLE-HCC-1195-RNA-08	CCLE-HCC-1195	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-1195	Cell Line
888bda08-bd61-4ca1-be6b-6d9d522a11bc	CCLE-BDCM-RNA-08	CCLE-BDCM	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	BDCM	Cell Line
bfa91e23-1585-4fc1-99c4-5844a1da6ddd	CCLE-NCI-H1792-RNA-08	CCLE-NCI-H1792	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1792	Cell Line
fa6d12b2-f990-4b64-9c4f-4bf09618ae1b	CCLE-Hs870.T-RNA-08	CCLE-Hs870.T	Sarcoma	RNA-Seq	Not available	CCLE-SARC	Illumina	bone	HG19_Broad_variant	Hs870.T	Cell Line
966df82f-60e1-495a-9a4b-cb5f9132e477	CCLE-CL-11-RNA-08	CCLE-CL-11	Colon adenocarcinoma	RNA-Seq	Not available	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	CL-11	Cell Line
be2cb768-73cb-4cb8-85e4-a63fc11fc6e2	CCLE-SK-MM-2-RNA-08	CCLE-SK-MM-2	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Male	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	SK-MM-2	Cell Line
4d630ecc-35c9-47e4-b27e-b89b0699f9d3	CCLE-HCC-1588-RNA-08	CCLE-HCC-1588	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-1588	Cell Line
a1756610-c15d-4dbe-8d2d-8ce51c2a3d41	CCLE-NCI-H2087-RNA-08	CCLE-NCI-H2087	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2087	Cell Line
ed8c027b-116d-468e-b92e-14671f4a898f	CCLE-HD-MY-Z-RNA-08	CCLE-HD-MY-Z	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Not available	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	HD-MY-Z	Cell Line
5b661208-1ed8-4cb2-8a1d-69bdbfa9926f	CCLE-253J-RNA-08	CCLE-253J	Bladder Urothelial Carcinoma	RNA-Seq	Not available	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	253J	Cell Line
17c76f2e-78ec-4a2b-ae8c-8137631045fc	CCLE-ZR-75-30-RNA-08	CCLE-ZR-75-30	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	ZR-75-30	Cell Line
de65ce4c-6935-41fd-808b-2c4f0e72bdf4	CCLE-OCI-AML2-RNA-08	CCLE-OCI-AML2	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	OCI-AML2	Cell Line
36dc122f-b05d-44ec-b812-78028b88925b	CCLE-CMK-RNA-08	CCLE-CMK	Chronic Lymphocytic Leukemia	RNA-Seq	Not available	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	CMK	Cell Line
50ff8f53-256d-4622-9a61-26789b70ca49	CCLE-DM-3-RNA-08	CCLE-DM-3	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	pleura	HG19_Broad_variant	DM-3	Cell Line
a42b6d6e-6bc4-4683-a04f-c6762e9daabd	CCLE-TE-8-RNA-08	CCLE-TE-8	Esophageal carcinoma	RNA-Seq	Not available	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	TE-8	Cell Line
790d1345-84eb-44ab-8a4c-dd36c7ebc6e0	CCLE-IGR-37-RNA-08	CCLE-IGR-37	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	IGR-37	Cell Line
8c78b799-0a31-4545-8799-8428562b371f	CCLE-KYSE-270-RNA-08	CCLE-KYSE-270	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	KYSE-270	Cell Line
9bd563b0-29cc-4c83-8edc-bfe089f54e38	CCLE-SW780-RNA-08	CCLE-SW780	Bladder Urothelial Carcinoma	RNA-Seq	Female	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	SW780	Cell Line
81e99614-d149-4435-8e38-4af2f365f50b	CCLE-SNB75-RNA-08	CCLE-SNB75	Brain Lower Grade Glioma	RNA-Seq	Not available	CCLE-LGG	Illumina	Not available	HG19_Broad_variant	SNB75	Cell Line
9f079021-d1da-426d-80eb-5af2544b32ab	CCLE-AML-193-RNA-08	CCLE-AML-193	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	AML-193	Cell Line
9cc8608b-cfaf-4598-9814-4ef8b6905460	CCLE-CJM-RNA-08	CCLE-CJM	Skin Cutaneous Melanoma	RNA-Seq	Not available	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	CJM	Cell Line
c88b8503-73ce-4c8e-89a9-498b614037ae	CCLE-RKO-RNA-08	CCLE-RKO	Colon adenocarcinoma	RNA-Seq	Not available	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	RKO	Cell Line
79a9d8cb-3798-486f-a27b-9af84746d353	CCLE-RERF-GC-1B-RNA-08	CCLE-RERF-GC-1B	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	RERF-GC-1B	Cell Line
b1ad79a2-9d32-4835-8dce-162d7f7b6185	CCLE-G-361-RNA-08	CCLE-G-361	Skin Cutaneous Melanoma	RNA-Seq	Male	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	G-361	Cell Line
0ec7ff59-e77b-445b-99c7-884415a3e69c	CCLE-KMS-20-RNA-08	CCLE-KMS-20	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Female	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KMS-20	Cell Line
76d02dc2-cc4f-4374-93d9-f9703fe2ea2f	CCLE-MFE-319-RNA-08	CCLE-MFE-319	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	MFE-319	Cell Line
14e5a2e8-512f-4eee-8e20-5808a49871f1	CCLE-HCC202-RNA-08	CCLE-HCC202	Breast invasive carcinoma	RNA-Seq	Female	CCLE-BRCA	Illumina	breast	HG19_Broad_variant	HCC202	Cell Line
f9af8483-aee8-49a9-a8ef-9e9b12851c9c	CCLE-NUGC-2-RNA-08	CCLE-NUGC-2	Stomach adenocarcinoma	RNA-Seq	Female	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	NUGC-2	Cell Line
3e0fde5a-2fef-4440-b752-ffd6ca00838f	CCLE-MOLT-13-RNA-08	CCLE-MOLT-13	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MOLT-13	Cell Line
51f90537-516a-46a7-9e53-67144a863903	CCLE-697-RNA-08	CCLE-697	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	697	Cell Line
317c72de-00d5-4afd-ab6a-7fb7b990ef07	CCLE-OCI-LY3-RNA-08	CCLE-OCI-LY3	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Not available	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	OCI-LY3	0
dea804ae-e352-48d8-afb7-3ca6cbeb2510	CCLE-GI-1-RNA-08	CCLE-GI-1	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	GI-1	Cell Line
34e32f97-243d-443f-b982-87a3779a5b34	CCLE-Caov-4-RNA-08	CCLE-Caov-4	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	Caov-4	Cell Line
660800e9-2bee-4122-92ca-65fc214f0dc6	CCLE-SUP-M2-RNA-08	CCLE-SUP-M2	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Female	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	SUP-M2	Cell Line
eafb5c93-6762-4e31-a4f6-093385455d76	CCLE-HEC-1-A-RNA-08	CCLE-HEC-1-A	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	HEC-1-A	Cell Line
0eb4b6c3-c648-46ab-8ada-3e4974257d45	CCLE-SCC-25-RNA-08	CCLE-SCC-25	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SCC-25	Cell Line
296eb322-a942-4618-822e-eae03a5b7951	CCLE-SK-MEL-3-RNA-08	CCLE-SK-MEL-3	Skin Cutaneous Melanoma	RNA-Seq	Female	CCLE-SKCM	Illumina	skin	HG19_Broad_variant	SK-MEL-3	Cell Line
26f7d917-2cb0-4fa4-97ce-476ad0f667ca	CCLE-NCI-H2347-RNA-08	CCLE-NCI-H2347	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2347	Cell Line
cfc33995-092a-4d2c-a237-66a57835d31b	CCLE-T24-RNA-08	CCLE-T24	Bladder Urothelial Carcinoma	RNA-Seq	Female	CCLE-BLCA	Illumina	urinary_tract	HG19_Broad_variant	T24	Cell Line
4201be01-ebcb-43e5-948f-52ef8c2b7e98	CCLE-JHUEM-1-RNA-08	CCLE-JHUEM-1	Uterine Corpus Endometrioid Carcinoma	RNA-Seq	Female	CCLE-UCEC	Illumina	endometrium	HG19_Broad_variant	JHUEM-1	Cell Line
b478a36f-e01e-430d-bad4-8e2fad074cb9	CCLE-SNU-1105-RNA-08	CCLE-SNU-1105	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	SNU-1105	Cell Line
bb45a52d-c5e7-42e4-be52-2ab76b0106c7	CCLE-KYSE-180-RNA-08	CCLE-KYSE-180	Esophageal carcinoma	RNA-Seq	Male	CCLE-ESCA	Illumina	oesophagus	HG19_Broad_variant	KYSE-180	Cell Line
911c65c2-52dc-4c09-abc5-5066123db98e	CCLE-NCO2-RNA-08	CCLE-NCO2	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	NCO2	Cell Line
091ad56a-ba56-4a4e-a8f0-a3a74c1e2eab	CCLE-CL-40-RNA-08	CCLE-CL-40	Colon adenocarcinoma	RNA-Seq	Female	CCLE-COAD	Illumina	large_intestine	HG19_Broad_variant	CL-40	Cell Line
7ed3e895-6826-430d-a39d-338111f16083	CCLE-SNU-1214-RNA-08	CCLE-SNU-1214	Head and Neck squamous cell carcinoma	RNA-Seq	Male	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	SNU-1214	Cell Line
b0912b5d-2b20-418c-88c8-eb6ff61275f8	CCLE-OVSAHO-RNA-08	CCLE-OVSAHO	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	OVSAHO	Cell Line
cbf2f7c7-ded1-4ff0-afc8-222ec3c404f2	CCLE-NCI-H1581-RNA-08	CCLE-NCI-H1581	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1581	Cell Line
633bedb2-700a-42a3-b412-dea897e72965	CCLE-SNU-216-RNA-08	CCLE-SNU-216	Stomach adenocarcinoma	RNA-Seq	Female	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	SNU-216	Cell Line
c4e92989-fbd7-45a4-b331-b7ed989a2edd	CCLE-HCC-78-RNA-08	CCLE-HCC-78	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-78	Cell Line
f79d1ef7-1da7-4697-9915-483f34b6a17c	CCLE-YD-8-RNA-08	CCLE-YD-8	Head and Neck squamous cell carcinoma	RNA-Seq	Female	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	YD-8	Cell Line
dbc1a0ca-2ee0-43b4-895a-2fdbcd995e2c	CCLE-DMS454-RNA-08	CCLE-DMS454	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	DMS454	Cell Line
0cfc4e86-aaae-4076-8e4c-92938bd35744	CCLE-HCC-1833-RNA-08	CCLE-HCC-1833	Lung squamous cell carcinoma	RNA-Seq	Not available	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	HCC-1833	Cell Line
1d8ae777-32d5-41c6-b995-d63b4c14406d	CCLE-SNU-668-RNA-08	CCLE-SNU-668	Stomach adenocarcinoma	RNA-Seq	Male	CCLE-STAD	Illumina	stomach	HG19_Broad_variant	SNU-668	Cell Line
9293ed19-cecc-446a-9220-5245260ea8be	CCLE-HuH-7-RNA-08	CCLE-HuH-7	Liver hepatocellular carcinoma	RNA-Seq	Male	CCLE-LIHC	Illumina	liver	HG19_Broad_variant	HuH-7	Cell Line
47e9cd8d-f8ef-4b6e-b92b-447e6fd7c056	CCLE-HH-RNA-08	CCLE-HH	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma	RNA-Seq	Male	CCLE-DLBC	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	HH	Cell Line
8898058b-e2a0-4d35-b943-197d3373d351	CCLE-NCI-H1648-RNA-08	CCLE-NCI-H1648	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1648	Cell Line
99b9e67b-fc9a-4e04-8592-731e0b4b1b9c	CCLE-HEC-50B-RNA-08	CCLE-HEC-50B	Cervical squamous cell carcinoma and endocervical adenocarcinoma	RNA-Seq	Female	CCLE-CESC	Illumina	endometrium	HG19_Broad_variant	HEC-50B	Cell Line
2b602f9e-855c-4f1a-8fd4-78e07deb1d0d	CCLE-OCI-AML3-RNA-08	CCLE-OCI-AML3	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	OCI-AML3	Cell Line
2e7e6baa-5059-413a-8706-3a5c9879df97	CCLE-Hs618.T-RNA-08	CCLE-Hs618.T	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	Hs618.T	Cell Line
80b072e1-9aa7-44ef-b36d-a85e74f5ad04	CCLE-NCI-H524-RNA-08	CCLE-NCI-H524	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H524	Cell Line
039ac444-24a7-4753-b414-ef89d85ab13b	CCLE-A172-RNA-08	CCLE-A172	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	A172	Cell Line
8f53d512-2630-47ba-8e6a-a11d6170c626	CCLE-MM1-S-RNA-08	CCLE-MM1-S	Multiple Myeloma Plasma cell leukemia	RNA-Seq	Not available	CCLE-MM	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	MM1-S	Cell Line
0ca2bc70-463c-4ed1-a482-766eb51a2fe1	CCLE-NCI-H23-RNA-08	CCLE-NCI-H23	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H23	Cell Line
c8a38c3f-23c3-4c8b-a713-ee1bbea97d8c	CCLE-IGROV1-RNA-08	CCLE-IGROV1	Ovarian serous cystadenocarcinoma	RNA-Seq	Female	CCLE-OV	Illumina	ovary	HG19_Broad_variant	IGROV1	Cell Line
05beaef9-4e5d-4d26-9dcf-32c56bbea15f	CCLE-Hs229.T-RNA-08	CCLE-Hs229.T	Lung squamous cell carcinoma	RNA-Seq	Male	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	Hs229.T	Cell Line
cca431b2-49ad-4e83-bb41-6b5d1d7222b1	CCLE-Hs683-RNA-08	CCLE-Hs683	Brain Lower Grade Glioma	RNA-Seq	Male	CCLE-LGG	Illumina	central_nervous_system	HG19_Broad_variant	Hs683	Cell Line
036c14a2-c62c-4a40-827b-82a9ba54acbd	CCLE-SU.86.86-RNA-08	CCLE-SU.86.86	Pancreatic adenocarcinoma	RNA-Seq	Female	CCLE-PAAD	Illumina	pancreas	HG19_Broad_variant	SU.86.86	Cell Line
23392825-c92a-434b-aa80-e0ea083d8d64	CCLE-Set-2-RNA-08	CCLE-Set-2	Chronic Lymphocytic Leukemia	RNA-Seq	Female	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	Set-2	Cell Line
1239fdca-0571-49e4-a0f4-5b9a77667569	CCLE-Detroit562-RNA-08	CCLE-Detroit562	Head and Neck squamous cell carcinoma	RNA-Seq	Female	CCLE-HNSC	Illumina	upper_aerodigestive_tract	HG19_Broad_variant	Detroit562	Cell Line
f03dbfee-a523-438f-8459-f47f2ff1880f	CCLE-NCI-H2066-RNA-08	CCLE-NCI-H2066	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H2066	Cell Line
569e5a67-840b-44eb-a39a-04ee2b2ac631	CCLE-KG-1-RNA-08	CCLE-KG-1	Chronic Lymphocytic Leukemia	RNA-Seq	Male	CCLE-LCLL	Illumina	haematopoietic_and_lymphoid_tissue	HG19_Broad_variant	KG-1	Cell Line
4409e183-ae9b-4e25-adb8-53233acc085e	CCLE-NCI-H1435-RNA-08	CCLE-NCI-H1435	Lung squamous cell carcinoma	RNA-Seq	Female	CCLE-LUSC	Illumina	lung	HG19_Broad_variant	NCI-H1435	Cell Line
